ID;GPS_TIME;H:M:S;X(m);Y(m);Z(m);SIGX(m);SIGY(m);SIGZ(m);DE(m);SIGDE(m);DN(m);SIGDN(m);DU(m);SIGDU(m);2D_ERROR(m);3D_ERROR(m);Lat(deg);Lon(deg);h_geo(m);H_Orto(m);dtr(m);TZH(m);TZW(m);TZD(m);GOM;N_SAT;LOM;Qui_Tab;HDOP;VDOP;PDOP;GDOP
4469;326220.00;18:37:00.00;4081095.4316;-4457449.3161;-2034743.0373;0.0020;0.0019;0.0009;-0.0547;0.0013;0.2437;0.0004;0.0106;0.0026;0.2498;0.2500;-18.72410133;-47.52379552;912.479486;922.193224;-15.396458;2.079991;0.234413;2.314403;0.381696;12;1.718557;7.815178;0.001379;0.002566;0.002913;0.003551
4470;326235.00;18:37:15.00;4081095.4315;-4457449.3160;-2034743.0373;0.0020;0.0019;0.0009;-0.0547;0.0013;0.2437;0.0004;0.0106;0.0026;0.2498;0.2500;-18.72410133;-47.52379552;912.479462;922.193199;-15.439541;2.079991;0.235487;2.315477;0.381657;12;1.996454;7.815178;0.001378;0.002566;0.002912;0.003546
4471;326250.00;18:37:30.00;4081095.4315;-4457449.3160;-2034743.0373;0.0020;0.0019;0.0009;-0.0547;0.0013;0.2437;0.0004;0.0106;0.0026;0.2498;0.2500;-18.72410133;-47.52379552;912.479446;922.193184;-15.469858;2.079991;0.235450;2.315440;0.381575;12;1.245845;7.815178;0.001378;0.002565;0.002912;0.003542
4472;326265.00;18:37:45.00;4081095.4315;-4457449.3160;-2034743.0373;0.0020;0.0019;0.0009;-0.0547;0.0013;0.2437;0.0004;0.0105;0.0026;0.2498;0.2500;-18.72410133;-47.52379552;912.479413;922.193150;-15.473455;2.079991;0.236123;2.316114;0.381563;12;2.457719;7.815178;0.001378;0.002565;0.002911;0.003540
4473;326280.00;18:38:00.00;4081095.4315;-4457449.3160;-2034743.0373;0.0020;0.0019;0.0009;-0.0547;0.0013;0.2437;0.0004;0.0105;0.0026;0.2498;0.2500;-18.72410133;-47.52379552;912.479401;922.193138;-15.438013;2.079991;0.236023;2.316014;0.381532;12;2.133162;7.815178;0.001377;0.002564;0.002911;0.003537
4474;326295.00;18:38:15.00;4081095.4315;-4457449.3160;-2034743.0373;0.0020;0.0019;0.0009;-0.0548;0.0013;0.2437;0.0004;0.0105;0.0026;0.2498;0.2500;-18.72410133;-47.52379553;912.479377;922.193115;-15.424050;2.079991;0.236696;2.316687;0.381573;12;3.375964;7.815178;0.001377;0.002564;0.002910;0.003535
4475;326310.00;18:38:30.00;4081095.4315;-4457449.3160;-2034743.0373;0.0020;0.0019;0.0009;-0.0548;0.0013;0.2437;0.0004;0.0105;0.0026;0.2498;0.2500;-18.72410133;-47.52379553;912.479371;922.193109;-15.387675;2.079991;0.234473;2.314464;0.381533;12;1.980323;7.815178;0.001377;0.002563;0.002909;0.003533
4476;326325.00;18:38:45.00;4081095.4314;-4457449.3160;-2034743.0373;0.0020;0.0019;0.0009;-0.0548;0.0013;0.2437;0.0004;0.0105;0.0026;0.2498;0.2500;-18.72410133;-47.52379553;912.479356;922.193093;-15.378268;2.079991;0.236601;2.316592;0.381577;12;3.437497;7.815178;0.001376;0.002563;0.002909;0.003532
4477;326340.00;18:39:00.00;4081095.4314;-4457449.3160;-2034743.0373;0.0020;0.0019;0.0009;-0.0548;0.0013;0.2437;0.0004;0.0105;0.0026;0.2498;0.2500;-18.72410133;-47.52379553;912.479348;922.193085;-15.349282;2.079991;0.233782;2.313772;0.381512;12;1.540866;7.815178;0.001376;0.002562;0.002908;0.003530
4478;326355.00;18:39:15.00;4081095.4314;-4457449.3160;-2034743.0373;0.0020;0.0019;0.0009;-0.0548;0.0013;0.2437;0.0004;0.0105;0.0026;0.2498;0.2500;-18.72410133;-47.52379553;912.479357;922.193094;-15.348495;2.079991;0.231456;2.311446;0.381457;12;1.702070;7.815178;0.001376;0.002562;0.002908;0.003529
4479;326370.00;18:39:30.00;4081095.4314;-4457449.3160;-2034743.0373;0.0020;0.0019;0.0009;-0.0548;0.0013;0.2437;0.0004;0.0105;0.0026;0.2498;0.2500;-18.72410133;-47.52379553;912.479341;922.193078;-15.330689;2.079991;0.234302;2.314293;0.381444;12;2.435166;7.815178;0.001375;0.002561;0.002907;0.003527
4480;326385.00;18:39:45.00;4081095.4314;-4457449.3160;-2034743.0373;0.0020;0.0019;0.0009;-0.0548;0.0013;0.2437;0.0004;0.0105;0.0026;0.2498;0.2500;-18.72410133;-47.52379553;912.479327;922.193065;-15.330182;2.079991;0.232728;2.312719;0.381445;12;2.697188;7.815178;0.001375;0.002560;0.002906;0.003526
